	.id	set1	set2	intersect	len_set1	len_set2	background	FET.p.val	rank	TF	prev_rank
1437	ARCHS4	TCGA-04-1331-01	NACC2_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1438	NACC2	0.7122395833333334
1438	Enrichr	TCGA-04-1331-01	LENG9	1	300	299	20000	0.9894670173463319	1439	LENG9	0.7127118644067797
1439	GTEx	TCGA-04-1331-01	ZNF708_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1440	ZNF708	0.7127272727272728
1440	GTEx	TCGA-04-1331-01	ZNF790_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1441	ZNF790	0.713939393939394
1441	GTEx	TCGA-04-1331-01	THAP1_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1442	THAP1	0.7151515151515152
1442	Enrichr	TCGA-04-1331-01	EP400	1	300	299	20000	0.9894670173463319	1443	EP400	0.7152542372881356
1443	ReMap	TCGA-04-1331-01	SREBF2	3	300	1446	20000	0.9999999569812513	1444	SREBF2	0.7186440677966102
1444	Enrichr	TCGA-04-1331-01	BDP1	1	300	299	20000	0.9894670173463319	1445	BDP1	0.7211864406779661
1445	ARCHS4	TCGA-04-1331-01	ZBTB4_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1446	ZBTB4	0.7213541666666666
1446	ARCHS4	TCGA-04-1331-01	OXSR1_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1447	OXSR1	0.72265625
1447	ARCHS4	TCGA-04-1331-01	ZNF496_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1448	ZNF496	0.7239583333333334
1448	ARCHS4	TCGA-04-1331-01	MTERF4_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1449	MTERF4	0.7252604166666666
1449	ReMap	TCGA-04-1331-01	E2F5	3	300	1446	20000	0.9999999569812513	1450	E2F5	0.7254237288135593
1450	GTEx	TCGA-04-1331-01	MYCL_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1451	MYCL	0.7272727272727273
1451	ReMap	TCGA-04-1331-01	NR1H2	3	300	1446	20000	0.9999999569812513	1452	NR1H2	0.7288135593220338
1452	Enrichr	TCGA-04-1331-01	DLX6	1	300	299	20000	0.9894670173463319	1453	DLX6	0.7288135593220338
1453	ChEA	TCGA-04-1331-01	STAT4_19710469_CHIPCHIP_TH1__MOUSE	3	300	1235	20000	0.999999053150923	1454	STAT4	0.7303102625298329
1454	ARCHS4	TCGA-04-1331-01	ZNF692_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1455	ZNF692	0.73046875
1455	Enrichr	TCGA-04-1331-01	DUXA	1	300	299	20000	0.9894670173463319	1456	DUXA	0.7305084745762712
1456	Enrichr	TCGA-04-1331-01	ZNF229	1	300	299	20000	0.9894670173463319	1457	ZNF229	0.7313559322033898
1457	Enrichr	TCGA-04-1331-01	FOXS1	1	300	299	20000	0.9894670173463319	1458	FOXS1	0.7322033898305085
1458	Enrichr	TCGA-04-1331-01	LGR4	1	300	299	20000	0.9894670173463319	1459	LGR4	0.7330508474576272
1459	Enrichr	TCGA-04-1331-01	PDS5B	1	300	299	20000	0.9894670173463319	1460	PDS5B	0.7338983050847457
1460	Enrichr	TCGA-04-1331-01	MXD1	1	300	299	20000	0.9894670173463319	1461	MXD1	0.735593220338983
1461	Enrichr	TCGA-04-1331-01	SLC26A10	1	300	299	20000	0.9894670173463319	1462	SLC26A10	0.7389830508474576
1462	GTEx	TCGA-04-1331-01	ZKSCAN8_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1463	ZKSCAN8	0.7406060606060606
1463	Enrichr	TCGA-04-1331-01	PRDM7	1	300	299	20000	0.9894670173463319	1464	PRDM7	0.7415254237288136
1464	GTEx	TCGA-04-1331-01	PRR12_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1465	PRR12	0.7418181818181818
1465	GTEx	TCGA-04-1331-01	HIVEP3_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1466	HIVEP3	0.743030303030303
1466	ARCHS4	TCGA-04-1331-01	ZNF160_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1467	ZNF160	0.7434895833333334
1467	Enrichr	TCGA-04-1331-01	SOX4	1	300	299	20000	0.9894670173463319	1468	SOX4	0.7440677966101695
1468	ARCHS4	TCGA-04-1331-01	ZNF853_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1469	ZNF853	0.7447916666666666
1469	Enrichr	TCGA-04-1331-01	DMRTC2	1	300	299	20000	0.9894670173463319	1470	DMRTC2	0.7449152542372881
1470	Enrichr	TCGA-04-1331-01	MACF1	1	300	299	20000	0.9894670173463319	1471	MACF1	0.7457627118644068
1471	Enrichr	TCGA-04-1331-01	ZNF275	1	300	299	20000	0.9894670173463319	1472	ZNF275	0.747457627118644
1472	Enrichr	TCGA-04-1331-01	HOXC8	1	300	299	20000	0.9894670173463319	1473	HOXC8	0.7483050847457627
1473	GTEx	TCGA-04-1331-01	ZNF816_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1474	ZNF816	0.7490909090909091
1474	Enrichr	TCGA-04-1331-01	HOXB3	1	300	299	20000	0.9894670173463319	1475	HOXB3	0.7491525423728813
1475	Enrichr	TCGA-04-1331-01	BCLAF1	1	300	299	20000	0.9894670173463319	1476	BCLAF1	0.75
1476	Enrichr	TCGA-04-1331-01	MXD4	1	300	299	20000	0.9894670173463319	1477	MXD4	0.7508474576271187
1477	GTEx	TCGA-04-1331-01	ZNF146_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1478	ZNF146	0.7515151515151515
1478	Enrichr	TCGA-04-1331-01	ZNF616	1	300	299	20000	0.9894670173463319	1479	ZNF616	0.752542372881356
1479	ReMap	TCGA-04-1331-01	PBX2	3	300	1454	20000	0.9999999617088925	1480	PBX2	0.752542372881356
1480	Enrichr	TCGA-04-1331-01	FOXP4	1	300	299	20000	0.9894670173463319	1481	FOXP4	0.7533898305084745
1481	Enrichr	TCGA-04-1331-01	ZNF236	1	300	299	20000	0.9894670173463319	1482	ZNF236	0.7559322033898305
1482	Enrichr	TCGA-04-1331-01	PRDM8	1	300	299	20000	0.9894670173463319	1483	PRDM8	0.7593220338983051
1483	ReMap	TCGA-04-1331-01	XBP1	3	300	1454	20000	0.9999999617088925	1484	XBP1	0.7593220338983051
1484	Enrichr	TCGA-04-1331-01	HOXB1	1	300	299	20000	0.9894670173463319	1485	HOXB1	0.7610169491525424
1485	Enrichr	TCGA-04-1331-01	ID4	1	300	299	20000	0.9894670173463319	1486	ID4	0.761864406779661
1486	Enrichr	TCGA-04-1331-01	ZEB1	1	300	299	20000	0.9894670173463319	1487	ZEB1	0.7635593220338983
1487	GTEx	TCGA-04-1331-01	MTERF3_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1488	MTERF3	0.7648484848484849
1488	Enrichr	TCGA-04-1331-01	GRHL3	1	300	299	20000	0.9894670173463319	1489	GRHL3	0.7661016949152543
1489	Enrichr	TCGA-04-1331-01	HES4	1	300	299	20000	0.9894670173463319	1490	HES4	0.7686440677966102
1490	ReMap	TCGA-04-1331-01	ZNF143	3	300	1454	20000	0.9999999617088925	1491	ZNF143	0.7694915254237288
1491	ARCHS4	TCGA-04-1331-01	ZNF514_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1492	ZNF514	0.76953125
1492	GTEx	TCGA-04-1331-01	ZNF778_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1493	ZNF778	0.7696969696969697
1493	Enrichr	TCGA-04-1331-01	TCF20	1	300	299	20000	0.9894670173463319	1494	TCF20	0.7703389830508475
1494	ReMap	TCGA-04-1331-01	ZHX1	3	300	1454	20000	0.9999999617088925	1495	ZHX1	0.7728813559322034
1495	Enrichr	TCGA-04-1331-01	TSC22D3	1	300	299	20000	0.9894670173463319	1496	TSC22D3	0.7745762711864407
1496	ARCHS4	TCGA-04-1331-01	SKOR1_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1497	SKOR1	0.7760416666666666
1497	Enrichr	TCGA-04-1331-01	POGZ	1	300	299	20000	0.9894670173463319	1498	POGZ	0.7762711864406779
1498	Enrichr	TCGA-04-1331-01	ZNF223	1	300	299	20000	0.9894670173463319	1499	ZNF223	0.7771186440677966
1499	ARCHS4	TCGA-04-1331-01	ISL2_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1500	ISL2	0.7799479166666666
1500	ARCHS4	TCGA-04-1331-01	ZNF57_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1501	ZNF57	0.78125
1501	Enrichr	TCGA-04-1331-01	ZNF625	1	300	299	20000	0.9894670173463319	1502	ZNF625	0.7813559322033898
1502	ARCHS4	TCGA-04-1331-01	ZNF772_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1503	ZNF772	0.7838541666666666
1503	GTEx	TCGA-04-1331-01	HMG20B_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1504	HMG20B	0.7842424242424243
1504	Enrichr	TCGA-04-1331-01	ZBTB2	1	300	299	20000	0.9894670173463319	1505	ZBTB2	0.785593220338983
1505	ReMap	TCGA-04-1331-01	ZBTB33	3	300	1454	20000	0.9999999617088925	1506	ZBTB33	0.7864406779661017
1506	Enrichr	TCGA-04-1331-01	ZNF467	1	300	299	20000	0.9894670173463319	1507	ZNF467	0.7864406779661017
1507	GTEx	TCGA-04-1331-01	TIGD5_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1508	TIGD5	0.7866666666666666
1508	Enrichr	TCGA-04-1331-01	SSRP1	1	300	299	20000	0.9894670173463319	1509	SSRP1	0.7872881355932203
1509	ARCHS4	TCGA-04-1331-01	GFI1_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1510	GFI1	0.7877604166666666
1510	ARCHS4	TCGA-04-1331-01	ZBTB18_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1511	ZBTB18	0.79296875
1511	Enrichr	TCGA-04-1331-01	CIZ1	1	300	299	20000	0.9894670173463319	1512	CIZ1	0.7949152542372881
1512	GTEx	TCGA-04-1331-01	ZNF41_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1513	ZNF41	0.7951515151515152
1513	ARCHS4	TCGA-04-1331-01	VSX1_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1514	VSX1	0.7955729166666666
1514	ARCHS4	TCGA-04-1331-01	TFAP2E_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1515	TFAP2E	0.796875
1515	Enrichr	TCGA-04-1331-01	ZNF720	1	300	299	20000	0.9894670173463319	1516	ZNF720	0.7983050847457627
1516	Enrichr	TCGA-04-1331-01	COPS3	1	300	299	20000	0.9894670173463319	1517	COPS3	0.8016949152542373
1517	ARCHS4	TCGA-04-1331-01	MAX_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1518	MAX	0.8020833333333334
1518	Enrichr	TCGA-04-1331-01	DMRTA1	1	300	299	20000	0.9894670173463319	1519	DMRTA1	0.8025423728813559
1519	Enrichr	TCGA-04-1331-01	ZBTB45	1	300	299	20000	0.9894670173463319	1520	ZBTB45	0.8033898305084746
1520	Enrichr	TCGA-04-1331-01	ZBTB3	1	300	299	20000	0.9894670173463319	1521	ZBTB3	0.8059322033898305
1521	GTEx	TCGA-04-1331-01	ETV3_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1522	ETV3	0.806060606060606
1522	Enrichr	TCGA-04-1331-01	ZNF550	1	300	299	20000	0.9894670173463319	1523	ZNF550	0.8067796610169492
1523	GTEx	TCGA-04-1331-01	ZNF662_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1524	ZNF662	0.8096969696969697
1524	Enrichr	TCGA-04-1331-01	ZNF517	1	300	299	20000	0.9894670173463319	1525	ZNF517	0.8110169491525424
1525	Enrichr	TCGA-04-1331-01	ZNF587	1	300	299	20000	0.9894670173463319	1526	ZNF587	0.8135593220338984
1526	ReMap	TCGA-04-1331-01	SNAI2	3	300	1454	20000	0.9999999617088925	1527	SNAI2	0.8135593220338984
1527	Enrichr	TCGA-04-1331-01	HKR1	1	300	299	20000	0.9894670173463319	1528	HKR1	0.8144067796610169
1528	ARCHS4	TCGA-04-1331-01	CGGBP1_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1529	CGGBP1	0.8151041666666666
1529	Enrichr	TCGA-04-1331-01	ZBTB12	1	300	299	20000	0.9894670173463319	1530	ZBTB12	0.8161016949152542
1530	Enrichr	TCGA-04-1331-01	ZNF81	1	300	299	20000	0.9894670173463319	1531	ZNF81	0.8177966101694916
1531	Enrichr	TCGA-04-1331-01	NPAS2	1	300	299	20000	0.9894670173463319	1532	NPAS2	0.8186440677966101
1532	GTEx	TCGA-04-1331-01	SRCAP_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1533	SRCAP	0.8193939393939393
1533	Enrichr	TCGA-04-1331-01	ID3	1	300	299	20000	0.9894670173463319	1534	ID3	0.8194915254237288
1534	Enrichr	TCGA-04-1331-01	PITX2	1	300	299	20000	0.9894670173463319	1535	PITX2	0.8203389830508474
1535	Enrichr	TCGA-04-1331-01	ZNF300	1	300	299	20000	0.9894670173463319	1536	ZNF300	0.823728813559322
1536	Enrichr	TCGA-04-1331-01	KLF14	1	300	299	20000	0.9894670173463319	1537	KLF14	0.8254237288135593
1537	ARCHS4	TCGA-04-1331-01	TSHZ3_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1538	TSHZ3	0.8268229166666666
1538	ReMap	TCGA-04-1331-01	GABPA	3	300	1454	20000	0.9999999617088925	1539	GABPA	0.8271186440677966
1539	Enrichr	TCGA-04-1331-01	HOXD8	1	300	299	20000	0.9894670173463319	1540	HOXD8	0.8271186440677966
1540	ARCHS4	TCGA-04-1331-01	ZIC1_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1541	ZIC1	0.828125
1541	Enrichr	TCGA-04-1331-01	SMARCC1	1	300	299	20000	0.9894670173463319	1542	SMARCC1	0.8288135593220339
1542	Enrichr	TCGA-04-1331-01	CDX1	1	300	299	20000	0.9894670173463319	1543	CDX1	0.8296610169491525
1543	ReMap	TCGA-04-1331-01	SP2	3	300	1454	20000	0.9999999617088925	1544	SP2	0.8305084745762712
1544	ARCHS4	TCGA-04-1331-01	USF3_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1545	USF3	0.8307291666666666
1545	ARCHS4	TCGA-04-1331-01	ZNF80_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1546	ZNF80	0.83203125
1546	Enrichr	TCGA-04-1331-01	APTX	1	300	299	20000	0.9894670173463319	1547	APTX	0.8338983050847457
1547	Enrichr	TCGA-04-1331-01	BARHL2	1	300	299	20000	0.9894670173463319	1548	BARHL2	0.8347457627118644
1548	ARCHS4	TCGA-04-1331-01	ZNF232_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1549	ZNF232	0.8359375
1549	Enrichr	TCGA-04-1331-01	VAX1	1	300	299	20000	0.9894670173463319	1550	VAX1	0.8423728813559322
1550	GTEx	TCGA-04-1331-01	EGR2_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1551	EGR2	0.8436363636363636
1551	Enrichr	TCGA-04-1331-01	ZBTB25	1	300	299	20000	0.9894670173463319	1552	ZBTB25	0.8449152542372881
1552	Enrichr	TCGA-04-1331-01	ZNF304	1	300	299	20000	0.9894670173463319	1553	ZNF304	0.8457627118644068
1553	GTEx	TCGA-04-1331-01	ZNF629_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1554	ZNF629	0.8472727272727273
1554	Enrichr	TCGA-04-1331-01	RBM10	1	300	299	20000	0.9894670173463319	1555	RBM10	0.847457627118644
1555	ARCHS4	TCGA-04-1331-01	OVOL2_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1556	OVOL2	0.84765625
1556	Enrichr	TCGA-04-1331-01	FOXN4	1	300	299	20000	0.9894670173463319	1557	FOXN4	0.8483050847457627
1557	Enrichr	TCGA-04-1331-01	H1FX	1	300	299	20000	0.9894670173463319	1558	H1FX	0.8491525423728814
1558	GTEx	TCGA-04-1331-01	MXI1_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1559	MXI1	0.8496969696969697
1559	Enrichr	TCGA-04-1331-01	ZNF155	1	300	299	20000	0.9894670173463319	1560	ZNF155	0.85
1560	ReMap	TCGA-04-1331-01	STAT5B	3	300	1454	20000	0.9999999617088925	1561	STAT5B	0.8508474576271187
1561	Enrichr	TCGA-04-1331-01	GCM1	1	300	299	20000	0.9894670173463319	1562	GCM1	0.8533898305084746
1562	Enrichr	TCGA-04-1331-01	HIVEP1	1	300	299	20000	0.9894670173463319	1563	HIVEP1	0.8542372881355932
1563	ARCHS4	TCGA-04-1331-01	ANKZF1_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1564	ANKZF1	0.85546875
1564	Enrichr	TCGA-04-1331-01	TOX3	1	300	299	20000	0.9894670173463319	1565	TOX3	0.8567796610169491
1565	ReMap	TCGA-04-1331-01	HMGN3	2	300	1448	20000	0.9999999963808197	1566	HMGN3	0.8576271186440678
1566	ARCHS4	TCGA-04-1331-01	ZSCAN16_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1567	ZSCAN16	0.8580729166666666
1567	Enrichr	TCGA-04-1331-01	HAND2	1	300	299	20000	0.9894670173463319	1568	HAND2	0.8593220338983051
1568	Enrichr	TCGA-04-1331-01	ZNF341	1	300	299	20000	0.9894670173463319	1569	ZNF341	0.861864406779661
1569	GTEx	TCGA-04-1331-01	TWIST2_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1570	TWIST2	0.863030303030303
1570	Enrichr	TCGA-04-1331-01	PAX5	1	300	299	20000	0.9894670173463319	1571	PAX5	0.864406779661017
1571	Enrichr	TCGA-04-1331-01	TIGD2	1	300	299	20000	0.9894670173463319	1572	TIGD2	0.8652542372881356
1572	Enrichr	TCGA-04-1331-01	CREB3L2	1	300	299	20000	0.9894670173463319	1573	CREB3L2	0.8711864406779661
1573	GTEx	TCGA-04-1331-01	E4F1_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1574	E4F1	0.8715151515151515
1574	ARCHS4	TCGA-04-1331-01	ZNF260_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1575	ZNF260	0.8723958333333334
1575	Enrichr	TCGA-04-1331-01	MSC	1	300	299	20000	0.9894670173463319	1576	MSC	0.8728813559322034
1576	Enrichr	TCGA-04-1331-01	ZC3H10	1	300	299	20000	0.9894670173463319	1577	ZC3H10	0.8745762711864407
1577	Enrichr	TCGA-04-1331-01	SOX12	1	300	299	20000	0.9894670173463319	1578	SOX12	0.8762711864406779
1578	Enrichr	TCGA-04-1331-01	RBM20	1	300	299	20000	0.9894670173463319	1579	RBM20	0.8788135593220339
1579	GTEx	TCGA-04-1331-01	ZHX3_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1580	ZHX3	0.88
1580	Enrichr	TCGA-04-1331-01	LHX9	1	300	299	20000	0.9894670173463319	1581	LHX9	0.8805084745762712
1581	Enrichr	TCGA-04-1331-01	CHRAC1	1	300	299	20000	0.9894670173463319	1582	CHRAC1	0.8813559322033898
1582	ARCHS4	TCGA-04-1331-01	ZNF611_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1583	ZNF611	0.8815104166666666
1583	ARCHS4	TCGA-04-1331-01	ZFP92_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1584	ZFP92	0.8828125
1584	ARCHS4	TCGA-04-1331-01	TIGD1_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1585	TIGD1	0.8841145833333334
1585	ChEA	TCGA-04-1331-01	ELK3_25401928_CHIPSEQ_HUVEC_HUMAN	5	300	1871	20000	0.9999999938575692	1586	ELK3	0.8854415274463007
1586	Enrichr	TCGA-04-1331-01	PLXNA4	1	300	299	20000	0.9894670173463319	1587	PLXNA4	0.8864406779661017
1587	Enrichr	TCGA-04-1331-01	ATXN7	1	300	299	20000	0.9894670173463319	1588	ATXN7	0.888135593220339
1588	GTEx	TCGA-04-1331-01	ZNF410_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1589	ZNF410	0.8884848484848484
1589	Enrichr	TCGA-04-1331-01	SCML4	1	300	299	20000	0.9894670173463319	1590	SCML4	0.8889830508474577
1590	ARCHS4	TCGA-04-1331-01	PRDM4_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1591	PRDM4	0.8893229166666666
1591	GTEx	TCGA-04-1331-01	FOXD1_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1592	FOXD1	0.8896969696969697
1592	Enrichr	TCGA-04-1331-01	ZNF562	1	300	299	20000	0.9894670173463319	1593	ZNF562	0.8906779661016949
1593	GTEx	TCGA-04-1331-01	RREB1_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1594	RREB1	0.8909090909090909
1594	GTEx	TCGA-04-1331-01	HEYL_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1595	HEYL	0.8921212121212121
1595	Enrichr	TCGA-04-1331-01	HOXB8	1	300	299	20000	0.9894670173463319	1596	HOXB8	0.8923728813559322
1596	ARCHS4	TCGA-04-1331-01	ZNF140_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1597	ZNF140	0.89453125
1597	GTEx	TCGA-04-1331-01	BHLHA15_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1598	BHLHA15	0.8945454545454545
1598	Enrichr	TCGA-04-1331-01	SF3A3	1	300	299	20000	0.9894670173463319	1599	SF3A3	0.8966101694915254
1599	Enrichr	TCGA-04-1331-01	FIGLA	1	300	299	20000	0.9894670173463319	1600	FIGLA	0.8974576271186441
1600	GTEx	TCGA-04-1331-01	CXXC1_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1601	CXXC1	0.8981818181818182
1601	Enrichr	TCGA-04-1331-01	YEATS2	1	300	299	20000	0.9894670173463319	1602	YEATS2	0.8983050847457628
1602	Enrichr	TCGA-04-1331-01	ZNF284	1	300	299	20000	0.9894670173463319	1603	ZNF284	0.9016949152542373
1603	Enrichr	TCGA-04-1331-01	IRF5	1	300	299	20000	0.9894670173463319	1604	IRF5	0.902542372881356
1604	Enrichr	TCGA-04-1331-01	IRX2	1	300	299	20000	0.9894670173463319	1605	IRX2	0.9050847457627119
1605	Enrichr	TCGA-04-1331-01	DEK	1	300	299	20000	0.9894670173463319	1606	DEK	0.9059322033898305
1606	GTEx	TCGA-04-1331-01	ZNF358_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1607	ZNF358	0.9066666666666666
1607	Enrichr	TCGA-04-1331-01	HMX2	1	300	299	20000	0.9894670173463319	1608	HMX2	0.9067796610169492
1608	ReMap	TCGA-04-1331-01	NR2C2	2	300	1454	20000	0.9999999966316316	1609	NR2C2	0.9084745762711864
1609	Enrichr	TCGA-04-1331-01	ZBTB40	1	300	299	20000	0.9894670173463319	1610	ZBTB40	0.9127118644067796
1610	GTEx	TCGA-04-1331-01	ZNF16_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1611	ZNF16	0.9127272727272727
1611	ARCHS4	TCGA-04-1331-01	MYSM1_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1612	MYSM1	0.9127604166666666
1612	Enrichr	TCGA-04-1331-01	NOC3L	1	300	299	20000	0.9894670173463319	1613	NOC3L	0.9144067796610169
1613	GTEx	TCGA-04-1331-01	UBP1_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1614	UBP1	0.9163636363636364
1614	ARCHS4	TCGA-04-1331-01	ZNF12_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1615	ZNF12	0.91796875
1615	Enrichr	TCGA-04-1331-01	PHF21A	1	300	299	20000	0.9894670173463319	1616	PHF21A	0.9194915254237288
1616	Enrichr	TCGA-04-1331-01	TIGD4	1	300	299	20000	0.9894670173463319	1617	TIGD4	0.9203389830508475
1617	Enrichr	TCGA-04-1331-01	MTA3	1	300	299	20000	0.9894670173463319	1618	MTA3	0.9211864406779661
1618	GTEx	TCGA-04-1331-01	YBX3_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1619	YBX3	0.9212121212121213
1619	ReMap	TCGA-04-1331-01	SP1	2	300	1454	20000	0.9999999966316316	1620	SP1	0.9220338983050848
1620	GTEx	TCGA-04-1331-01	GLI4_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1621	GLI4	0.9224242424242424
1621	Enrichr	TCGA-04-1331-01	TEAD3	1	300	299	20000	0.9894670173463319	1622	TEAD3	0.9228813559322034
1622	GTEx	TCGA-04-1331-01	HOXC6_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1623	HOXC6	0.9236363636363636
1623	ARCHS4	TCGA-04-1331-01	EBF2_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1624	EBF2	0.92578125
1624	Enrichr	TCGA-04-1331-01	AFF3	1	300	299	20000	0.9894670173463319	1625	AFF3	0.926271186440678
1625	Enrichr	TCGA-04-1331-01	ZNF251	1	300	299	20000	0.9894670173463319	1626	ZNF251	0.9296610169491526
1626	ARCHS4	TCGA-04-1331-01	ZBTB5_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1627	ZBTB5	0.9296875
1627	ChEA	TCGA-04-1331-01	SFPI1_20887958_CHIPSEQ_HPC7_MOUSE	5	300	2039	20000	0.9999999990325134	1628	SFPI1	0.9307875894988067
1628	Enrichr	TCGA-04-1331-01	ZC3H18	1	300	299	20000	0.9894670173463319	1629	ZC3H18	0.9322033898305084
1629	Enrichr	TCGA-04-1331-01	INF2	1	300	299	20000	0.9894670173463319	1630	INF2	0.9330508474576271
1630	GTEx	TCGA-04-1331-01	JRK_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1631	JRK	0.9333333333333333
1631	GTEx	TCGA-04-1331-01	NKX23_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1632	NKX23	0.9357575757575758
1632	Enrichr	TCGA-04-1331-01	NFATC2	1	300	299	20000	0.9894670173463319	1633	NFATC2	0.9364406779661016
1633	ReMap	TCGA-04-1331-01	HIF1A	2	300	1454	20000	0.9999999966316316	1634	HIF1A	0.9389830508474576
1634	GTEx	TCGA-04-1331-01	SIM2_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1635	SIM2	0.9406060606060606
1635	Enrichr	TCGA-04-1331-01	NR2C1	1	300	299	20000	0.9894670173463319	1636	NR2C1	0.940677966101695
1636	Enrichr	TCGA-04-1331-01	MTA2	1	300	299	20000	0.9894670173463319	1637	MTA2	0.9415254237288135
1637	ARCHS4	TCGA-04-1331-01	AHDC1_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1638	AHDC1	0.9440104166666666
1638	Enrichr	TCGA-04-1331-01	PLXNA2	1	300	299	20000	0.9894670173463319	1639	PLXNA2	0.9449152542372882
1639	GTEx	TCGA-04-1331-01	GPBP1L1_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1640	GPBP1L1	0.9478787878787879
1640	Enrichr	TCGA-04-1331-01	FBN1	1	300	299	20000	0.9894670173463319	1641	FBN1	0.9483050847457627
1641	Enrichr	TCGA-04-1331-01	FOXN1	1	300	299	20000	0.9894670173463319	1642	FOXN1	0.95
1642	GTEx	TCGA-04-1331-01	ZNF574_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1643	ZNF574	0.9515151515151515
1643	Enrichr	TCGA-04-1331-01	GABPB1	1	300	299	20000	0.9894670173463319	1644	GABPB1	0.9516949152542373
1644	GTEx	TCGA-04-1331-01	NFYC_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1645	NFYC	0.9527272727272728
